text,label,lang,category,template_id,source
"आपके PhonePe रिवॉर्ड पॉइंट्स जिनकी कीमत रु 2,00,000 है आज समाप्त हो रहे हैं। अभी रिडीम करें: http://paytm-kyc.link/verify",1,hi_dev,reward_points_expiry,77,synthetic_seed_v1
SBI सपोर्ट से। आपका लेनदेन विफल हुआ है। इसे वापस करने के लिए OTP 338190 बताएं या http://bit.ly/win-cash से ऐप इंस्टॉल करें। कॉल 9876543210।,1,hi_dev,fake_customer_care,69,synthetic_seed_v1
Axis support se. Aapka transaction fail hua hai. Reverse karne ke liye OTP 650017 batayein ya http://icici-netbanking.online/auth se app install karein. Call 9876543210.,1,hi_rom,fake_customer_care,68,synthetic_seed_v1
உங்கள் Kotak கணக்கு முடக்கப்படும். உடனே KYC புதுப்பிக்கவும் இல்லையெனில் கணக்கு நிரந்தரமாக மூடப்படும்: http://paytm-kyc.link/verify,1,ta,kyc,112,synthetic_seed_v1
"Yes Bank பாதுகாப்பு எச்சரிக்கை: உங்கள் கணக்கை சரிபார்க்க OTP 991204 ஐ பகிரவும், இல்லையெனில் முடக்கப்படும்.",1,ta,otp_scam,10,synthetic_seed_v1
"வாழ்த்துக்கள்! நீங்கள் PhonePe லக்கி டிராவில் ரூ 9,999 வென்றுள்ளீர்கள். இப்போது claim செய்யவும்: https://kyc-update.top/now",1,ta,lottery,114,synthetic_seed_v1
"यह Mumbai Police है। आपके खाते पर मनी लॉन्ड्रिंग का मामला दर्ज है। आप डिजिटल अरेस्ट में हैं, वीडियो कॉल न काटें और रु 499 वेरिफिकेशन खाते में भेजें: https://hdfc-rewards.click/claim",1,hi_dev,digital_arrest,53,synthetic_seed_v1
"बधाई! आपका रु 1,00,000 का लोन बिना दस्तावेज़ के मंज़ूर हो गया। InstaPaisa डाउनलोड करें और तुरंत पैसे पाएं: http://paytm-kyc.link/verify",1,hi_dev,instant_loan_app,57,synthetic_seed_v1
"Aapka Rs 9,999 ka refund pending hai. Paane ke liye bank details verify karein: http://paytm-kyc.link/verify",1,hi_rom,refund,16,synthetic_seed_v1
Your order is out for delivery. Share OTP 650017 with the delivery agent to receive it. Track: https://www.icicibank.com,0,en,ecommerce_legit,90,synthetic_seed_v1
"Paytm sale shuru! Agli kharidari par 1,250 ki chhoot. Abhi kharidein https://netbanking.hdfcbank.com",0,hi_rom,promo,37,synthetic_seed_v1
PhonePe ஆதரவு. உங்கள் பரிவர்த்தனை தோல்வியடைந்தது. மாற்ற OTP 482913 பகிரவும் அல்லது http://icici-netbanking.online/auth இல் இருந்து செயலியை நிறுவவும். 9876543210 ஐ அழைக்கவும்.,1,ta,fake_customer_care,70,synthetic_seed_v1
991204 உங்கள் ICICI உள்நுழைவுக்கான OTP. யாருடனும் பகிர வேண்டாம். -ICICI,0,ta,otp_legit,35,synthetic_seed_v1
बधाई हो! आप Yes Bank लकी ड्रॉ में रु 499 जीत गए हैं। अभी इनाम क्लेम करें: http://sbi-verify.xyz/login,1,hi_dev,lottery,13,synthetic_seed_v1
आपका ऑर्डर डिलीवरी के लिए निकल गया है। डिलीवरी एजेंट को OTP 338190 दें। ट्रैक करें: https://www.icicibank.com,0,hi_dev,ecommerce_legit,92,synthetic_seed_v1
"உங்கள் ரூ 50,000 திரும்பப் பணம் நிலுவையில் உள்ளது. பெற வங்கி விவரங்களை சரிபார்க்கவும்: http://icici-netbanking.online/auth",1,ta,refund,115,synthetic_seed_v1
"ग्राहक, நாளை காலை 10 மணிக்கு கூட்டம் உள்ளது, சரியான நேரத்தில் வாருங்கள்.",0,ta,everyday_legit,109,synthetic_seed_v1
Your refund of Rs 499 is pending. Verify your bank details to receive it: http://icici-netbanking.online/auth,1,en,refund,15,synthetic_seed_v1
650017 உங்கள் PhonePe உள்நுழைவுக்கான OTP. யாருடனும் பகிர வேண்டாம். -PhonePe,0,ta,otp_legit,35,synthetic_seed_v1
"Kotak பாதுகாப்பு எச்சரிக்கை: உங்கள் கணக்கை சரிபார்க்க OTP 650017 ஐ பகிரவும், இல்லையெனில் முடக்கப்படும்.",1,ta,otp_scam,10,synthetic_seed_v1
705621 aapka DigiLocker login OTP hai. 10 minute valid. Kisi ko na batayein. https://netbanking.hdfcbank.com,0,hi_rom,govt_service_legit,94,synthetic_seed_v1
Work from home and earn Rs 750 daily! Limited seats. Register now with a small fee: http://bit.ly/win-cash,1,en,job_scam,24,synthetic_seed_v1
"Aapka courier customs me ruka hai. 24 ghante me Rs 9,999 fees bharein warna wapas chala jayega: http://sbi-verify.xyz/login",1,hi_rom,delivery_scam,19,synthetic_seed_v1
"நான் ராணுவ அதிகாரி, உங்கள் OLX பொருள் வேண்டும். ரூ 50,000 QR மூலம் அனுப்புகிறேன், பெற ஸ்கேன் செய்து அங்கீகரிக்கவும்: http://bit.ly/win-cash",1,ta,marketplace_qr_scam,86,synthetic_seed_v1
Join our VIP group and earn 200% returns! Deposit Rs 999 in InstaPaisa and double your money in 7 days: https://rbi-refund.gq/form,1,en,investment_crypto,71,synthetic_seed_v1
"प्रिय ग्राहक, आपका Kotak खाता बंद हो जाएगा। तुरंत KYC अपडेट करें वरना खाता ब्लॉक हो जाएगा: http://bit.ly/win-cash",1,hi_dev,kyc,4,synthetic_seed_v1
"Customs Department se baat kar rahe hain. Aapke naam par money laundering ka case hai. Aap digital arrest me hain, video call mat kaatiye aur Rs 1,00,000 verification account me bhejiye: http://icici-netbanking.online/auth",1,hi_rom,digital_arrest,52,synthetic_seed_v1
You have received Rs 999 from Rahul via UPI. -SBI,0,en,upi_legit,87,synthetic_seed_v1
"Your PhonePe reward points worth Rs 50,000 expire TODAY. Redeem instantly here: https://kyc-update.top/now",1,en,reward_points_expiry,75,synthetic_seed_v1
"Reminder: your electricity bill of Rs 2,00,000 is due on 5th. Pay via the official app https://www.amazon.in",0,en,bill_legit,42,synthetic_seed_v1
650017 is your OTP for Axis login. Do NOT share it with anyone. -Axis,0,en,otp_legit,32,synthetic_seed_v1
Priya PhonePe account band ho jayega! Turant KYC update karo varna account block ho jayega: https://rbi-refund.gq/form,1,hi_rom,kyc,2,synthetic_seed_v1
"HDFC Sale is live! Flat 1,00,000 off on your next purchase. Shop now at https://onlinesbi.sbi",0,en,promo,36,synthetic_seed_v1
"ग्राहक, kal subah 10 baje meeting hai, time par aa jana.",0,hi_rom,everyday_legit,101,synthetic_seed_v1
"Rs 1,00,000 debited from A/C XXXXX0571 for UPI payment. Not you? Call 08041234567. -HDFC",0,en,txn_alert,28,synthetic_seed_v1
Reminder: your electricity bill of Rs 999 is due on 5th. Pay via the official app https://www.icicibank.com,0,en,bill_legit,42,synthetic_seed_v1
PhonePe सपोर्ट से। आपका लेनदेन विफल हुआ है। इसे वापस करने के लिए OTP 991204 बताएं या http://icici-netbanking.online/auth से ऐप इंस्टॉल करें। कॉल 9876543210।,1,hi_dev,fake_customer_care,69,synthetic_seed_v1
"Your parcel is held at customs. Pay Rs 1,00,000 clearance fee within 24 hours or it will be returned: http://icici-netbanking.online/auth",1,en,delivery_scam,18,synthetic_seed_v1
Paytm சலுகை! இன்று எலெக்ட்ரானிக்ஸ் பொருட்களில் தள்ளுபடி. இப்போது வாங்குங்கள்: https://www.icicibank.com,0,ta,promo,118,synthetic_seed_v1
URGENT: Paytm A/C XXXXX7766 blocked due to incomplete KYC. Update now to avoid permanent closure http://sbi-verify.xyz/login,1,en,kyc,1,synthetic_seed_v1
I am an Army officer interested in your OLX item. I will send Rs 499 via this QR — just scan and approve to receive the money: https://rbi-refund.gq/form,1,en,marketplace_qr_scam,83,synthetic_seed_v1
"To RECEIVE your refund of Rs 1,250, approve the UPI request and enter your UPI PIN now: https://hdfc-rewards.click/claim",1,en,upi_collect_scam,63,synthetic_seed_v1
"Rs 1,250 debited from A/C XXXXX0571 for UPI payment. Not you? Call 08041234567. -PhonePe",0,en,txn_alert,28,synthetic_seed_v1
Aapke Kotak reward points jinki value Rs 999 hai aaj expire ho rahe hain. Abhi redeem karein: https://hdfc-rewards.click/claim,1,hi_rom,reward_points_expiry,76,synthetic_seed_v1
"आपका पार्सल कस्टम में रुका है। 24 घंटे में रु 2,00,000 शुल्क भरें अन्यथा वापस भेज दिया जाएगा: http://sbi-verify.xyz/login",1,hi_dev,delivery_scam,20,synthetic_seed_v1
"ICICI se: account verify karne ke liye OTP 650017 abhi share karein, nahi to account band ho jayega.",1,hi_rom,otp_scam,8,synthetic_seed_v1
Aapka Yes Bank khata XXXXX0571 suspend kar diya gaya hai. Abhi KYC complete karein: https://rbi-refund.gq/form,1,hi_rom,kyc,3,synthetic_seed_v1
जरूरी सूचना: आपका Kotak खाता XXXXX0571 केवाईसी अधूरी होने के कारण बंद किया जा रहा है। अभी सत्यापित करें https://rbi-refund.gq/form,1,hi_dev,kyc,5,synthetic_seed_v1
Aapka courier customs me ruka hai. 24 ghante me Rs 999 fees bharein warna wapas chala jayega: http://icici-netbanking.online/auth,1,hi_rom,delivery_scam,19,synthetic_seed_v1
"Hey Meena, are we still meeting for lunch at 1pm tomorrow?",0,en,chat,45,synthetic_seed_v1
வாழ்த்துக்கள்! ஆவணம் இல்லாமல் ரூ 750 கடன் முன்அனுமதி பெற்றது. LoanKamao பதிவிறக்கம் செய்து உடனே பணம் பெறுங்கள்: http://paytm-kyc.link/verify,1,ta,instant_loan_app,58,synthetic_seed_v1
Aapke HDFC reward points jinki value Rs 999 hai aaj expire ho rahe hain. Abhi redeem karein: http://sbi-verify.xyz/login,1,hi_rom,reward_points_expiry,76,synthetic_seed_v1
"எங்கள் VIP குழுவில் சேருங்கள், 200% லாபம்! TradeMax இல் ரூ 499 டெபாசிட் செய்து 7 நாட்களில் பணத்தை இரட்டிப்பாக்குங்கள்: https://kyc-update.top/now",1,ta,investment_crypto,74,synthetic_seed_v1
991204 உங்கள் SBI உள்நுழைவுக்கான OTP. யாருடனும் பகிர வேண்டாம். -SBI,0,ta,otp_legit,117,synthetic_seed_v1
